ID,Eclipse Duration (m)
1,212.55066570018334
2,148.40583797673474
3,179.08036279605713
4,148.27269311247284
5,203.49916977187166
6,209.61818988058954
7,242.87753896366925
8,216.2301470322206
9,242.0568295642911
10,208.38464004142276
11,203.78679280589094
12,149.62930456759509
13,191.74419747752262
14,176.5267493313625
15,144.8484959938538
16,238.26131816444166
17,220.26394341351596
18,223.0696550451642
19,240.14340362049148
20,209.26124801816894
21,147.00170038463057
22,236.7280119770834
23,189.19489199813233
24,235.31040516098355
25,224.2903116059477
26,218.63828482725427
27,240.5767869568095
28,213.70214329541113
29,246.16603689444747
30,174.02272559927852
31,162.4562250845508
32,189.4353551077346
33,204.7538565399781
34,206.29524374780618
35,240.19907475058523
36,215.6740947474403
37,244.15386221600335
38,211.31041191213052
39,186.68537262581404
40,215.39204786512488
41,139.02688489928263
42,206.5328630057761
43,246.53828194688776
44,214.51341600458878
45,241.4215619490289
46,214.31736842259994
47,186.70964143349514
48,209.78895285895106
49,209.14953054088954
50,241.27888355566498
51,217.35024167524656
52,242.58589412543802
53,209.66317613508335
54,205.3184320410005
55,150.45663368073258
56,194.41959792371074
57,165.06089558424412
58,154.98397703776433
59,238.07202062143202
60,219.80681787059513
61,222.131213846627
62,241.26158188838136
63,208.3939290681663
64,232.55552695103023
65,190.60931595900507
66,234.68697845688115
67,219.713015573724
68,219.98644888953612
69,241.6908168335085
70,213.8136538636949
71,246.25980643494668
72,179.4423498575696
73,154.17430822459534
74,197.7477124830703
75,206.5751852445354
76,204.68763809340155
77,239.72484627440855
78,217.15798365282234
79,244.85591384438803
80,214.57267247313615
81,186.7812957695827
82,205.19210162596988
83,150.8976920927139
84,204.45544699627584
85,244.42424242394856
86,213.28344443919963
87,244.48328657542453
88,216.49988818917456
89,195.16245549292861
90,213.41544892681017
91,207.5220936790103
92,239.25467052811865
93,219.9206924063207
94,243.72668835573273
95,210.81444089264033
96,206.64346976134865
97,149.88082233737242
98,196.22962411674825
99,154.63732876155606
100,166.24337598569758
101,239.32292554160375
102,218.62702636833683
103,220.71257207887635
104,242.07389155042446
105,207.23366537384777
106,233.8892316712974
107,193.03418796987995
108,234.01849066120394
109,216.80323346929268
110,219.83813762973313
111,241.9178326036646
112,214.404811137654
113,246.24935306313054
114,186.37499983289834
115,204.45780583916968
116,208.2687589617397
117,203.16753145993692
118,240.8116978227209
119,213.3580061090169
120,244.6697508999241
121,216.98813512321576
122,187.01416697324711
123,194.86904902254622
124,164.29180618520837
125,204.5794925480182
126,242.36841910330594
127,211.64092912921973
128,246.09024733937704
129,217.402622015801
130,205.00093520583923
131,217.23550399124179
132,208.52971325021878
133,236.41428800659105
134,221.25538699859476
135,234.61576782721804
136,213.02259653269238
137,208.509861612353
138,148.62330531355218
139,199.17518820722324
140,176.36389538767887
141,238.86368193913654
142,218.34226066195362
143,221.06169108432
144,242.57754705044235
145,206.44421072892482
146,234.48601018645996
147,193.35727057945468
148,223.17544552885548
149,143.4164364122792
150,215.5497519515324
151,219.92940071692541
152,242.97862029780316
153,214.8558567648588
154,245.28394846123473
155,195.5722545762847
156,210.1110751773801
157,216.12209427293237
158,203.23427245770887
159,241.4129326770705
160,212.43937490470927
161,245.82123119516987
162,219.51965630458517
163,187.10701048648787
164,183.62404148828017
165,176.2878014589756
166,217.51068428553103
167,241.4253444269838
168,211.47907509309394
169,247.67210895753223
170,218.99470594258247
171,215.76555958624826
172,219.45114999077404
173,215.65107631460404
174,234.37723620252123
175,220.53557753336585
176,232.5300263780983
177,222.07702796245994
178,209.29979593137128
179,148.05817952074077
180,204.2808267098054
181,186.72019674522795
182,238.57406823220563
183,216.9853400921141
184,220.60288926217044
185,243.757556600132
186,205.96168224628119
187,234.56954517580425
188,193.88700879727747
189,211.25209113025022
190,153.0767050784233
191,213.85933765073372
192,220.96746793063016
193,244.3411352830084
194,215.05829200739382
195,244.64405862726676
196,204.47206645654512
197,214.4048566526395
198,230.54136766737756
199,210.84144759299633
200,241.55468083227748
201,211.26643069260277
202,246.00546288584138
203,220.50947872114565
204,188.7623463719167
205,173.7088281042335
206,189.4537648626631
207,216.8974033739759
208,239.1297406102698
209,210.73992402236553
210,247.2080337108247
211,220.81028705394095
212,208.32502774904296
213,220.59402961936772
214,206.9344913717311
215,225.63408241118813
216,220.40322526216997
217,230.98296314122885
218,224.09910787013396
219,210.57877808876324
220,147.06581381413721
221,209.05394028442316
222,194.38924406597485
223,239.05901936562526
224,215.0789102171529
225,220.09657934485526
226,248.34984596883925
227,205.49835138290504
228,235.61823908429233
229,195.42870306576629
230,199.78579277207277
231,164.83219048675014
232,213.5935819891534
233,220.54169560733982
234,245.0165453317311
235,215.67046757838813
236,243.89808626114223
237,214.47125296544164
238,217.50301488532332
239,232.02254212472036
240,216.67134024098203
241,243.24748433974727
242,211.3910107510149
243,245.59684403025886
244,221.69156461183024
245,190.8876020775429
246,162.49231775180382
247,200.6289997736142
248,217.6092509383082
249,237.46557637333223
250,209.59504910478145
251,248.52084243717485
252,221.59191992095748
253,211.50859168792
254,222.73080669772366
255,197.3710832952042
256,221.2967085673025
257,218.79004334248793
258,222.54822721872878
259,239.2528602399869
260,212.70391692307413
261,215.486754100809
262,201.70160214798406
263,237.78022158996737
264,216.25760371101302
265,221.39087656022122
266,246.7607580983691
267,205.6055840540173
268,236.52341678934363
269,195.7881065245735
270,187.48915851007757
271,176.26783423704032
272,214.03532819717174
273,220.398060531381
274,246.2386547097909
275,215.74433993798613
276,242.6754013807948
277,205.7357547373581
278,219.84177525345132
279,234.34416390420944
280,209.05326133740527
281,244.06712776268392
282,211.3993072775533
283,246.6777193592503
284,223.21246392134208
285,193.0362608585802
286,154.0992324823284
287,210.9130898698514
288,216.76565929150038
289,235.51409566515468
290,210.10455703249136
291,243.58368784691783
292,222.8634927743489
293,214.25309334233066
294,227.6095431123485
295,186.96695779815664
296,219.57770901834752
297,216.9762523547476
298,220.62553804764906
299,241.91634281268549
300,213.3663136251036
301,229.30072644249123
302,208.80370123215394
303,236.74934618639858
304,217.4539015620764
305,221.75731623533107
306,247.48573787781325
307,206.32802015832672
308,238.08168751684147
309,197.12955659650245
310,174.26667157145025
311,186.68627303923844
312,214.28453612239105
313,219.70953568382726
314,247.4357170048986
315,217.00114120292716
316,241.6354391934254
317,206.9114568518627
318,221.39236971775927
319,222.42603160667386
320,203.8095104968189
321,244.3841444322624
322,211.40124450410502
323,246.52805076370078
324,222.64812655321174
325,197.97389091910094
326,221.53066301935695
327,215.36578251868195
328,233.32280940618966
329,210.03276800966017
330,242.0196593746201
331,223.2376513107899
332,216.99158288828434
333,232.47935557551972
334,175.87046789525866
335,144.5369146173534
336,217.40416510458016
337,216.41339307070461
338,219.21630484160278
339,244.24379525870933
340,214.47933767109058
341,231.76467076376224
342,213.47768937952438
343,235.82901788866928
344,209.56667067457556
345,222.2299958871005
346,248.7818953603719
347,206.96551190387623
348,238.6341719714872
349,199.94256107004927
350,162.24577774968014
351,197.4334744545597
352,214.84384701465032
353,218.58524554250698
354,248.28778188486595
355,217.25389813962389
356,240.76360179877662
357,208.2273574628352
358,221.50688373258572
359,214.8258415667828
360,144.54977507428904
361,198.42688049080607
362,246.07134129793272
363,212.0674441267625
364,246.7150379641117
365,222.70539565801982
366,202.62902284412039
367,232.67525041600607
368,214.841193229169
369,232.31993030821246
370,209.7047206566468
371,240.39843784753776
372,223.09872095574286
373,218.28636994013922
374,234.47257727819652
375,164.71914378836465
376,156.48543974246599
377,216.17079087096846
378,214.5882747742834
379,217.86957103415384
380,247.0411410880593
381,216.47275490145398
382,235.75202916324207
383,202.82226046090034
384,232.47218434657867
385,202.10098018541004
386,224.44489720810293
387,250.06571182167013
388,208.39184992203576
389,239.82228501122253
390,201.97965814376073
391,152.27227414799526
392,207.33511231922012
393,215.43339914985546
394,217.25418012260516
395,249.10843115863605
396,220.81449267035495
397,239.87881457248005
398,208.7640070402177
399,222.11552248864058
400,206.74274047146773
401,155.72761416147665
402,193.9712284504006
403,246.73156056037834
404,212.69400132911602
405,246.8207377712241
406,223.97316076859678
407,209.07663562194142
408,233.89899583388433
409,211.62759676358937
410,232.63461302483444
411,210.9697188078218
412,239.28981079039244
413,223.57023334389578
414,219.90334706574035
415,230.57652951093104
416,154.94881361870665
417,169.30430990361006
418,216.52744249571356
419,213.02883684239487
420,216.09041903094186
421,248.11576039786138
422,216.95911422645804
423,238.1356580846596
424,205.10638642284448
425,222.3104985619895
426,196.32218471677902
427,223.36816013101856
428,248.1908577657939
429,210.28281303426334
430,241.82692058534167
431,205.99850059819727
432,215.77571578958288
433,215.6360250960328
434,214.6552678269465
435,249.51084536551312
436,218.89669646989213
437,238.8989669113455
438,209.71179855747582
439,221.81918117454006
440,196.66190652665972
441,167.59265673967826
442,191.96955003869022
443,247.51603200967983
444,213.362881998031
445,246.45340236742595
446,223.04226338481712
447,216.38882424371678
448,235.70106327579555
449,208.09917580801758
450,232.66711438051712
451,211.7292347457626
452,238.08813429494597
453,224.26129259084104
454,221.83331990464677
455,232.1764645838699
456,181.67703885346918
457,215.79483380831167
458,211.0152243930019
459,215.27165973601737
460,247.4343025009834
461,217.86001435797544
462,240.8393813677858
463,201.56756424352253
464,213.8795071584853
465,143.83378761767275
466,191.7360711571063
467,222.20138517984788
468,246.83627867445134
469,211.7732985577631
470,242.465619070562
471,211.39526871899648
472,228.7368820906022
473,215.05646613762005
474,211.06631993479823
475,249.81684390692712
476,219.95174532175298
477,238.61740128929486
478,211.30602103155994
479,220.60424561887095
480,186.67625126651902
481,180.17809132998983
482,189.17476060886253
483,247.89099452721945
484,214.37484666464744
485,246.60417155899367
486,222.27936520026998
487,209.73595551707825
488,235.65354703681624
489,204.33618113199978
490,220.41491139330432
491,144.8660758466052
492,212.07013139157033
493,227.1573951131596
494,231.65351681656756
495,222.14489142056135
496,233.9825936864695
497,194.01339364375127
498,216.15416309014762
499,208.8517715027715
500,214.3738167573111
501,245.57115025226568
502,219.65381750667953
503,244.2415905309922
504,203.0212731015521
505,204.8032422594606
506,152.45058008857188
507,187.96413231300633
508,220.73885551189915
509,246.25266814275497
510,214.6755580328051
511,243.7123101445327
512,216.91037875179728
513,225.79298539659422
514,214.4115315120815
515,218.42581115486774
516,249.89598677426912
517,220.6963230497507
518,238.52861790107164
519,211.9261004006026
520,220.91391975993338
521,176.10221488442446
522,193.63825085616708
523,187.3486518421745
524,247.90857747011114
525,215.18000254187763
526,246.58222945906806
527,222.58682832863366
528,209.86013006019502
529,235.0944464754362
530,198.18922229942916
531,212.11273416529403
532,148.07747613237015
533,213.76868191046643
534,224.62798878660846
535,232.46556531665684
536,221.50968660596544
537,235.21995898977903
538,205.50144392750062
539,216.33648600763408
540,206.79758237077482
541,213.0693413804285
542,247.63536912162286
543,218.8300140138825
544,246.00881556422874
545,204.4410294537883
546,195.82801917467017
547,164.3726849776072
548,185.36747634288162
549,218.7784083885154
550,244.3007828169778
551,216.58579053170124
552,245.66614798936862
553,202.91190654076829
554,226.4778519922341
555,212.87691320765128
556,206.54114483630855
557,251.0430213445407
558,222.26373596640624
559,238.2274941434154
560,212.930609470707
561,220.58587324698232
562,164.57858089454407
563,205.34305675967408
564,187.24309639198975
565,247.83086510376657
566,216.04601081766708
567,249.80586583752242
568,221.30372042110358
569,210.45079488100714
570,235.6349300195011
571,191.91300809331307
572,205.41112870618244
573,151.77392280458653
574,214.94586826055192
575,224.01342602310623
576,233.61641133348877
577,221.75298495966527
578,236.67902761885188
579,216.18652011042622
580,215.82125697983378
581,226.7752327576455
582,212.9594313361838
583,243.84665728799638
584,218.1599996442839
585,248.0966045796835
586,205.18436558129616
587,184.66077861468276
588,175.00929585686924
589,183.97296197143447
590,217.06019075848653
591,243.09310943499682
592,218.31244263247845
593,246.25261023610727
594,204.98157362445386
595,216.43654192698403
596,209.42934988139092
597,196.29369349190205
598,251.19449476230366
